Trdmnt,SL,SM,SH,BL,BM,BH,N_SL,N_SM,N_SH,N_BL,N_BM,N_BH
2007-08,0.10191476496016204,0.10848424875604852,0.11218581266888188,0.11508997467685149,0.16460532978758927,0.16660485877681497,232,232,116,114,231,233
2007-09,0.02136630985660133,0.04147893877574807,0.059923944765201256,0.05402518395880699,0.0052590919735227525,0.11885261911499811,224,228,116,113,231,231
2007-10,-0.11975335493435488,-0.11041620064889344,-0.10536240234653449,-0.08070598522373135,0.08067445201421655,0.04698864309645056,225,225,117,114,228,231
2007-11,-0.03161857107927351,-0.052836162356313186,-0.08291539840651356,-0.1031340339447477,-0.1310843087500331,-0.16105262276978644,226,224,117,111,231,232
2007-12,0.20580274631857165,0.21274987002610662,0.2008057444521598,0.20406132509514924,0.10708114583089097,0.1419866206772555,227,222,117,110,231,231
2008-01,-0.06107127427934061,-0.04743399096359935,-0.0691279765304419,-0.11797766196311396,-0.13142417811489984,-0.1477008852431098,227,225,114,114,233,229
2008-02,0.14347455117743904,0.10354749761990767,0.12751943950750866,0.04296108409903864,0.004618958120690452,0.03473613765543669,228,224,114,113,229,227
2008-03,-0.173310999546414,-0.1889301946782151,-0.18121707209578083,-0.22103576186216609,-0.14639424732178186,-0.21362829936988575,226,222,115,112,231,226
2008-04,-0.08654749950646914,-0.04077910458407914,-0.03303487874599326,-0.022021762433002315,0.03273810741878116,0.029314125898870558,226,221,115,112,229,227
2008-05,0.009739014123692527,-0.027806016093339842,-0.024183292840390478,-0.06766194106243041,-0.0971116347187389,-0.04655851937673471,230,222,115,115,231,225
2008-06,-0.2522805294726589,-0.2536764173681967,-0.25620187920542153,-0.26167680651538144,-0.20314026594072307,-0.2235304005135483,231,227,115,116,232,230
2008-07,0.11262817508331545,0.11348894834998183,0.11337477208258603,0.06347616199416431,0.0010336671965076346,0.018908455847494746,257,263,132,134,258,258
2008-08,-0.23197505716022257,-0.22390631837216,-0.20914544572991697,-0.27230234478766036,-0.19485543765620358,-0.1153982193040595,254,262,132,134,257,258
2008-09,-0.1058306649494133,-0.0957149823991153,-0.06825368779358133,-0.05486761877226198,-0.03491365413506928,-0.04422700454064089,255,263,132,134,258,256
