"Markettype","Trdmnt","Cmretwdtl","Cmnstkcal","Cmmvttl"
"69","2003-02","0.008816","1202","4205897564.42"
"79","2003-02","0.008229","1313","4316372229.07"
"85","2003-02","0.008816","1202","4205897564.42"
"95","2003-02","0.008229","1313","4316372229.07"
"101","2003-02","0.008816","1202","4205897564.42"
"111","2003-02","0.008229","1313","4316372229.07"
"117","2003-02","0.008816","1202","4205897564.42"
"127","2003-02","0.008229","1313","4316372229.07"
"33","2003-02","0.007346","710","2803777422.51"
"20","2003-02","0.011761","492","1402120141.91"
"5","2003-03","-0.006821","1207","4178351791.97"
"10","2003-03","-0.022931","111","107941325.86"
"15","2003-03","-0.007234","1318","4286293117.83"
"21","2003-03","-0.006821","1207","4178351791.97"
"31","2003-03","-0.007234","1318","4286293117.83"
"63","2003-03","-0.007234","1318","4286293117.83"
"37","2003-03","-0.006821","1207","4178351791.97"
"47","2003-03","-0.007234","1318","4286293117.83"
"53","2003-03","-0.006821","1207","4178351791.97"
"69","2003-03","-0.006821","1207","4178351791.97"
"79","2003-03","-0.007234","1318","4286293117.83"
"85","2003-03","-0.006821","1207","4178351791.97"
"95","2003-03","-0.007234","1318","4286293117.83"
"101","2003-03","-0.006821","1207","4178351791.97"
"111","2003-03","-0.007234","1318","4286293117.83"
"117","2003-03","-0.006821","1207","4178351791.97"
"127","2003-03","-0.007234","1318","4286293117.83"
"33","2003-03","-0.001721","716","2809653991.96"
"20","2003-03","-0.017088","491","1368697800.01"
"5","2003-04","-0.002774","1210","4185902888.61"
"10","2003-04","-0.000930","111","107840865.95"
"15","2003-04","-0.002728","1321","4293743754.56"
"21","2003-04","-0.002774","1210","4185902888.61"
"31","2003-04","-0.002728","1321","4293743754.56"
"63","2003-04","-0.002728","1321","4293743754.56"
"37","2003-04","-0.002774","1210","4185902888.61"
"47","2003-04","-0.002728","1321","4293743754.56"
"53","2003-04","-0.002774","1210","4185902888.61"
"69","2003-04","-0.002774","1210","4185902888.61"
"79","2003-04","-0.002728","1321","4293743754.56"
"85","2003-04","-0.002774","1210","4185902888.61"
"95","2003-04","-0.002728","1321","4293743754.56"
"101","2003-04","-0.002774","1210","4185902888.61"
"111","2003-04","-0.002728","1321","4293743754.56"
"117","2003-04","-0.002774","1210","4185902888.61"
"127","2003-04","-0.002728","1321","4293743754.56"
"33","2003-04","0.002419","720","2836898122.05"
"20","2003-04","-0.013425","490","1349004766.56"
"5","2003-05","0.042473","1198","4328818170.17"
"10","2003-05","0.030095","108","108250745.36"
"15","2003-05","0.042167","1306","4437068915.53"
"21","2003-05","0.042473","1198","4328818170.17"
"31","2003-05","0.042167","1306","4437068915.53"
"63","2003-05","0.042167","1306","4437068915.53"
"37","2003-05","0.042473","1198","4328818170.17"
"47","2003-05","0.042167","1306","4437068915.53"
"53","2003-05","0.042473","1198","4328818170.17"
"69","2003-05","0.042473","1198","4328818170.17"
"79","2003-05","0.042167","1306","4437068915.53"
"85","2003-05","0.042473","1198","4328818170.17"
"95","2003-05","0.042167","1306","4437068915.53"
"101","2003-05","0.042473","1198","4328818170.17"
"111","2003-05","0.042167","1306","4437068915.53"
"117","2003-05","0.042473","1198","4328818170.17"
"127","2003-05","0.042167","1306","4437068915.53"
"33","2003-05","0.037204","715","2932431987.33"
"20","2003-05","0.053700","483","1396386182.84"
"5","2003-06","-0.061289","1207","4062824961.10"
"10","2003-06","-0.051950","110","104180298.63"
"15","2003-06","-0.061057","1317","4167005259.73"
"21","2003-06","-0.061289","1207","4062824961.10"
"31","2003-06","-0.061057","1317","4167005259.73"
"63","2003-06","-0.061057","1317","4167005259.73"
"37","2003-06","-0.061289","1207","4062824961.10"
"47","2003-06","-0.061057","1317","4167005259.73"
"53","2003-06","-0.061289","1207","4062824961.10"
"69","2003-06","-0.061289","1207","4062824961.10"
"79","2003-06","-0.061057","1317","4167005259.73"
"85","2003-06","-0.061289","1207","4062824961.10"
"95","2003-06","-0.061057","1317","4167005259.73"
"101","2003-06","-0.061289","1207","4062824961.10"
"111","2003-06","-0.061057","1317","4167005259.73"
"117","2003-06","-0.061289","1207","4062824961.10"
"127","2003-06","-0.061057","1317","4167005259.73"
"33","2003-06","-0.053511","722","2771983520.23"
"20","2003-06","-0.077549","485","1290841440.87"
"5","2003-07","-0.010819","1221","4062488538.51"
"10","2003-07","0.029572","110","106443231.79"
"15","2003-07","-0.009814","1331","4168931770.30"
"21","2003-07","-0.010819","1221","4062488538.51"
"31","2003-07","-0.009814","1331","4168931770.30"
"63","2003-07","-0.009814","1331","4168931770.30"
"37","2003-07","-0.010819","1221","4062488538.51"
"47","2003-07","-0.009814","1331","4168931770.30"
"53","2003-07","-0.010819","1221","4062488538.51"
"69","2003-07","-0.010819","1221","4062488538.51"
"79","2003-07","-0.009814","1331","4168931770.30"
"85","2003-07","-0.010819","1221","4062488538.51"
"95","2003-07","-0.009814","1331","4168931770.30"
"101","2003-07","-0.010819","1221","4062488538.51"
"111","2003-07","-0.009814","1331","4168931770.30"
"117","2003-07","-0.010819","1221","4062488538.51"
"127","2003-07","-0.009814","1331","4168931770.30"
"33","2003-07","-0.007651","735","2787040376.22"
"20","2003-07","-0.017601","486","1275448162.29"
"5","2003-08","-0.033627","1229","3948620136.54"
"10","2003-08","-0.064017","110","99578321.26"
"15","2003-08","-0.034403","1339","4048198457.80"
"21","2003-08","-0.033627","1229","3948620136.54"
"31","2003-08","-0.034403","1339","4048198457.80"
"63","2003-08","-0.034403","1339","4048198457.80"
"37","2003-08","-0.033627","1229","3948620136.54"
"47","2003-08","-0.034403","1339","4048198457.80"
"53","2003-08","-0.033627","1229","3948620136.54"
"69","2003-08","-0.033627","1229","3948620136.54"
"79","2003-08","-0.034403","1339","4048198457.80"
"85","2003-08","-0.033627","1229","3948620136.54"
"95","2003-08","-0.034403","1339","4048198457.80"
"101","2003-08","-0.033627","1229","3948620136.54"
"111","2003-08","-0.034403","1339","4048198457.80"
"117","2003-08","-0.033627","1229","3948620136.54"
"127","2003-08","-0.034403","1339","4048198457.80"
"33","2003-08","-0.038032","744","2705091928.76"
"20","2003-08","-0.023987","485","1243528207.78"
"5","2003-09","-0.042782","1236","3824452982.01"
"10","2003-09","-0.001357","110","99699706.80"
"15","2003-09","-0.041765","1346","3924152688.81"
"21","2003-09","-0.042782","1236","3824452982.01"
"31","2003-09","-0.041765","1346","3924152688.81"
"63","2003-09","-0.041765","1346","3924152688.81"
"37","2003-09","-0.042782","1236","3824452982.01"
"47","2003-09","-0.041765","1346","3924152688.81"
"53","2003-09","-0.042782","1236","3824452982.01"
"69","2003-09","-0.042782","1236","3824452982.01"
"79","2003-09","-0.041765","1346","3924152688.81"
"85","2003-09","-0.042782","1236","3824452982.01"
"95","2003-09","-0.041765","1346","3924152688.81"
"101","2003-09","-0.042782","1236","3824452982.01"
"111","2003-09","-0.041765","1346","3924152688.81"
"117","2003-09","-0.042782","1236","3824452982.01"
"127","2003-09","-0.041765","1346","3924152688.81"
"33","2003-09","-0.042286","752","2625795593.68"
"20","2003-09","-0.043851","484","1198657388.33"
"5","2003-10","-0.022683","1242","3757910942.73"
"10","2003-10","0.119754","110","111532082.83"
"15","2003-10","-0.019065","1352","3869443025.56"
"21","2003-10","-0.022683","1242","3757910942.73"
"31","2003-10","-0.019065","1352","3869443025.56"
"63","2003-10","-0.019065","1352","3869443025.56"
"37","2003-10","-0.022683","1242","3757910942.73"
"47","2003-10","-0.019065","1352","3869443025.56"
"53","2003-10","-0.022683","1242","3757910942.73"
"69","2003-10","-0.022683","1242","3757910942.73"
"79","2003-10","-0.019065","1352","3869443025.56"
"85","2003-10","-0.022683","1242","3757910942.73"
"95","2003-10","-0.019065","1352","3869443025.56"
"101","2003-10","-0.022683","1242","3757910942.73"
"111","2003-10","-0.019065","1352","3869443025.56"
"117","2003-10","-0.022683","1242","3757910942.73"
"127","2003-10","-0.019065","1352","3869443025.56"
"33","2003-10","-0.017734","759","2601616615.38"
"20","2003-10","-0.033562","483","1156294327.35"
"5","2003-11","0.025833","1249","3914518329.05"
"10","2003-11","0.027693","110","114566499.40"
"15","2003-11","0.025886","1359","4029084828.45"
"21","2003-11","0.025833","1249","3914518329.05"
"31","2003-11","0.025886","1359","4029084828.45"
"63","2003-11","0.025886","1359","4029084828.45"
"37","2003-11","0.025833","1249","3914518329.05"
"47","2003-11","0.025886","1359","4029084828.45"
"53","2003-11","0.025833","1249","3914518329.05"
"69","2003-11","0.025833","1249","3914518329.05"
"79","2003-11","0.025886","1359","4029084828.45"
"85","2003-11","0.025833","1249","3914518329.05"
"95","2003-11","0.025886","1359","4029084828.45"
"101","2003-11","0.025833","1249","3914518329.05"
"111","2003-11","0.025886","1359","4029084828.45"
"117","2003-11","0.025833","1249","3914518329.05"
"127","2003-11","0.025886","1359","4029084828.45"
"33","2003-11","0.029515","763","2734132316.86"
"20","2003-11","0.017573","486","1180386012.19"
"5","2003-12","0.057192","1258","4157550381.82"
"10","2003-12","-0.009297","110","113556267.44"
"15","2003-12","0.055304","1368","4271106649.26"
"21","2003-12","0.057192","1258","4157550381.82"
"31","2003-12","0.055304","1368","4271106649.26"
"63","2003-12","0.055304","1368","4271106649.26"
"37","2003-12","0.057192","1258","4157550381.82"
"47","2003-12","0.055304","1368","4271106649.26"
"53","2003-12","0.057192","1258","4157550381.82"
"69","2003-12","0.057192","1258","4157550381.82"
"79","2003-12","0.055304","1368","4271106649.26"
"85","2003-12","0.057192","1258","4157550381.82"
"95","2003-12","0.055304","1368","4271106649.26"
"101","2003-12","0.057192","1258","4157550381.82"
"111","2003-12","0.055304","1368","4271106649.26"
"117","2003-12","0.057192","1258","4157550381.82"
"127","2003-12","0.055304","1368","4271106649.26"
"33","2003-12","0.072896","768","2942208103.28"
"20","2003-12","0.021011","490","1215342278.54"
"5","2004-01","0.063845","1264","4456751424.79"
"10","2004-01","0.078560","110","122936987.02"
"15","2004-01","0.064236","1374","4579688411.81"
"21","2004-01","0.063845","1264","4456751424.79"
"31","2004-01","0.064236","1374","4579688411.81"
"63","2004-01","0.064236","1374","4579688411.81"
"37","2004-01","0.063845","1264","4456751424.79"
"47","2004-01","0.064236","1374","4579688411.81"
"53","2004-01","0.063845","1264","4456751424.79"
"69","2004-01","0.063845","1264","4456751424.79"
"79","2004-01","0.064236","1374","4579688411.81"
"85","2004-01","0.063845","1264","4456751424.79"
"95","2004-01","0.064236","1374","4579688411.81"
"101","2004-01","0.063845","1264","4456751424.79"
"111","2004-01","0.064236","1374","4579688411.81"
"117","2004-01","0.063845","1264","4456751424.79"
"127","2004-01","0.064236","1374","4579688411.81"
"33","2004-01","0.061779","772","3131939553.11"
"20","2004-01","0.068846","492","1324811871.68"
"5","2004-02","0.064924","1265","4744799581.74"
"10","2004-02","0.027557","110","126203296.83"
"15","2004-02","0.063919","1375","4871002878.57"
"21","2004-02","0.064924","1265","4744799581.74"
"31","2004-02","0.063919","1375","4871002878.57"
"63","2004-02","0.063919","1375","4871002878.57"
"37","2004-02","0.064924","1265","4744799581.74"
"47","2004-02","0.063919","1375","4871002878.57"
"53","2004-02","0.064924","1265","4744799581.74"
"69","2004-02","0.064924","1265","4744799581.74"
"79","2004-02","0.063919","1375","4871002878.57"
"85","2004-02","0.064924","1265","4744799581.74"
"95","2004-02","0.063919","1375","4871002878.57"
"101","2004-02","0.064924","1265","4744799581.74"
"111","2004-02","0.063919","1375","4871002878.57"
"117","2004-02","0.064924","1265","4744799581.74"
"127","2004-02","0.063919","1375","4871002878.57"
"33","2004-02","0.052318","774","3299720703.10"
"20","2004-02","0.094823","491","1445078878.64"
"5","2004-03","0.037788","1274","4950927514.30"
"10","2004-03","-0.013534","110","124546813.93"
"15","2004-03","0.036458","1384","5075474328.23"
"21","2004-03","0.037788","1274","4950927514.30"
"31","2004-03","0.036458","1384","5075474328.23"
"63","2004-03","0.036458","1384","5075474328.23"
"37","2004-03","0.037788","1274","4950927514.30"
"47","2004-03","0.036458","1384","5075474328.23"
"53","2004-03","0.037788","1274","4950927514.30"
"69","2004-03","0.037788","1274","4950927514.30"
"79","2004-03","0.036458","1384","5075474328.23"
"85","2004-03","0.037788","1274","4950927514.30"
"95","2004-03","0.036458","1384","5075474328.23"
"101","2004-03","0.037788","1274","4950927514.30"
"111","2004-03","0.036458","1384","5075474328.23"
"117","2004-03","0.037788","1274","4950927514.30"
"127","2004-03","0.036458","1384","5075474328.23"
"33","2004-03","0.037338","783","3448359820.70"
"20","2004-03","0.038815","491","1502567693.60"
"5","2004-04","-0.092837","1282","4497842494.72"
"10","2004-04","-0.104959","110","113866606.64"
"15","2004-04","-0.093134","1392","4611709101.36"
"21","2004-04","-0.092837","1282","4497842494.72"
"31","2004-04","-0.093134","1392","4611709101.36"
"63","2004-04","-0.093134","1392","4611709101.36"
"37","2004-04","-0.092837","1282","4497842494.72"
"47","2004-04","-0.093134","1392","4611709101.36"
"53","2004-04","-0.092837","1282","4497842494.72"
"69","2004-04","-0.092837","1282","4497842494.72"
"79","2004-04","-0.093134","1392","4611709101.36"
"85","2004-04","-0.092837","1282","4497842494.72"
"95","2004-04","-0.093134","1392","4611709101.36"
"101","2004-04","-0.092837","1282","4497842494.72"
"111","2004-04","-0.093134","1392","4611709101.36"
"117","2004-04","-0.092837","1282","4497842494.72"
"127","2004-04","-0.093134","1392","4611709101.36"
"33","2004-04","-0.085553","794","3169604904.06"
"20","2004-04","-0.109586","488","1328237590.66"
"5","2004-05","-0.023122","1273","4372261518.48"
"10","2004-05","-0.001629","108","113622124.56"
"15","2004-05","-0.022590","1381","4485883643.04"
"21","2004-05","-0.023122","1273","4372261518.48"
"31","2004-05","-0.022590","1381","4485883643.04"
"63","2004-05","-0.022590","1381","4485883643.04"
"37","2004-05","-0.023122","1273","4372261518.48"
"47","2004-05","-0.022590","1381","4485883643.04"
"53","2004-05","-0.023122","1273","4372261518.48"
"69","2004-05","-0.023122","1273","4372261518.48"
"79","2004-05","-0.022590","1381","4485883643.04"
"85","2004-05","-0.023122","1273","4372261518.48"
"95","2004-05","-0.022590","1381","4485883643.04"
"101","2004-05","-0.023122","1273","4372261518.48"
"111","2004-05","-0.022590","1381","4485883643.04"
"117","2004-05","-0.023122","1273","4372261518.48"
"127","2004-05","-0.022590","1381","4485883643.04"
"33","2004-05","-0.025142","792","3077196527.36"
"20","2004-05","-0.018308","481","1295064991.12"
"5","2004-06","-0.101779","1296","3952465459.32"
"10","2004-06","-0.112165","108","99695613.69"
"15","2004-06","-0.102042","1404","4052161073.01"
"21","2004-06","-0.101779","1296","3952465459.32"
"31","2004-06","-0.102042","1404","4052161073.01"
"63","2004-06","-0.102042","1404","4052161073.01"
"37","2004-06","-0.101779","1296","3952465459.32"
"47","2004-06","-0.102042","1404","4052161073.01"
"53","2004-06","-0.101779","1296","3952465459.32"
"69","2004-06","-0.101779","1296","3952465459.32"
"79","2004-06","-0.102042","1404","4052161073.01"
"85","2004-06","-0.101779","1296","3952465459.32"
"95","2004-06","-0.102042","1404","4052161073.01"
"101","2004-06","-0.101779","1296","3952465459.32"
"111","2004-06","-0.102042","1404","4052161073.01"
"117","2004-06","-0.101779","1296","3952465459.32"
"127","2004-06","-0.102042","1404","4052161073.01"
"33","2004-06","-0.096677","804","2790849055.71"
"20","2004-06","-0.113884","492","1161616403.61"
"5","2004-07","-0.008297","1318","3949252210.22"
"10","2004-07","0.006618","108","99821539.71"
"15","2004-07","-0.007930","1426","4049073749.93"
"21","2004-07","-0.008297","1318","3949252210.22"
